万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
300233.SZ,300233,20250506,100754000,169400,3100,52514,28799,0,,,24070900,401281218,171000,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,6000,32100,200,500,5400,23600,48200,74600,63200,22800,169300,169200,169100,169000,168800,168300,168000,167700,167500,167400,8400,7000,30500,2300,9100,1500,3100,1000,3300,1100,179200,160700,4230100,1014700,0,0,0,0,0,
300233.SZ,300233,20250506,100757000,169400,500,8468,28802,0,,,24071400,401289686,171000,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,8500,32200,200,1100,5400,23600,53900,78700,31300,22800,169300,169200,169100,169000,168800,168300,168000,167700,167500,167400,8400,7000,30500,2300,9100,1500,3100,1000,3300,1100,179200,160700,4215600,1016600,0,0,0,0,0,
300233.SZ,300233,20250506,100800000,169300,2900,49097,28806,0,,,24074300,401338783,171000,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,13500,33100,200,1100,10400,20600,55800,78700,31400,22800,169300,169200,169100,169000,168800,168300,168000,167700,167500,167400,6700,7000,30500,2300,9100,1500,3100,1000,3300,1100,179200,160700,4225400,1014900,0,0,0,0,0,
300233.SZ,300233,20250506,100803000,169300,700,11851,28808,0,,,24075000,401350634,171000,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,19300,33100,200,1300,9500,20600,55500,78800,31400,22800,169300,169200,169100,169000,168800,168300,168000,167700,167500,167400,6500,7000,30500,2300,9100,1500,3100,1000,3300,1100,179200,160700,4235500,1014200,0,0,0,0,0,
300233.SZ,300233,20250506,100806000,169300,11500,194695,28819,0,,,24086500,401545329,171000,158000,158000,157000,169300,169400,169500,169600,169700,169800,169900,170000,170100,170200,27600,19300,33100,200,1300,21000,20700,58500,88800,31400,169200,169100,169000,168800,168300,168000,167700,167500,167400,167300,5900,30500,2300,9100,2500,3100,1000,3300,1100,5100,179100,160600,4289000,1007600,0,0,0,0,0,
300233.SZ,300233,20250506,100809000,169200,400,6768,28821,0,,,24086900,401552097,171000,158000,158000,157000,169300,169400,169500,169600,169700,169800,169900,170000,170100,170200,32500,19000,33100,200,1300,21000,20700,58800,88800,31400,169200,169100,169000,168800,168300,168000,167700,167500,167400,167300,5500,30500,2300,9100,2500,3100,1000,3300,1100,5100,179100,160600,4290900,1007200,0,0,0,0,0,
300233.SZ,300233,20250506,100812000,169200,6000,101547,28838,0,,,24092900,401653644,171000,158000,158000,157000,169300,169400,169500,169600,169700,169800,169900,170000,170100,170200,34100,19000,33100,200,700,21000,20700,58800,88800,31400,169200,169100,169000,168800,168300,168000,167700,167500,167400,167300,2700,30500,2300,9100,2500,3100,1000,3300,1100,5100,179100,160500,4292000,983700,0,0,0,0,0,
300233.SZ,300233,20250506,100815000,169100,15100,255393,28853,0,,,24108000,401909037,171000,158000,158000,157000,169200,169300,169400,169500,169600,169700,169800,169900,170000,170100,4500,35200,19000,33100,200,700,21000,20700,58800,88800,169100,169000,168800,168300,168000,167700,167500,167400,167300,167200,7800,2300,9100,2500,3100,1000,3300,1100,5100,4500,179000,160200,4294600,961600,0,0,0,0,0,
300233.SZ,300233,20250506,100818000,169200,400,6767,28855,0,,,24108400,401915804,171000,158000,158000,157000,169200,169300,169400,169500,169600,169700,169800,169900,170000,170100,17100,33900,19000,31900,200,700,21000,18300,60100,88800,169100,169000,168800,168300,168000,167700,167500,167400,167300,167200,8500,2300,9100,2500,3100,1000,3300,1100,5100,4500,179100,160200,4514600,962300,0,0,0,0,0,
300233.SZ,300233,20250506,100821000,169200,1200,20298,28860,0,,,24109600,401936102,171000,158000,158000,157000,169200,169300,169400,169500,169600,169700,169800,169900,170000,170100,21800,33600,18200,31900,200,700,21800,18300,59300,88800,169100,169000,168800,168300,168000,167700,167500,167400,167300,167200,17700,2300,9100,2500,3100,1000,3300,1100,5100,4500,179100,160300,4518200,972500,0,0,0,0,0,
300233.SZ,300233,20250506,100824000,169200,38100,644551,28907,0,,,24147700,402580653,171000,158000,158000,157000,169300,169400,169500,169600,169700,169800,169900,170000,170100,170200,33600,18200,31900,200,700,21800,17300,60900,88800,31400,169200,169100,169000,168800,168300,168000,167700,167500,167400,167300,5100,15000,2300,9100,2500,3100,1000,3300,1100,5100,179100,160300,4501300,974900,0,0,0,0,0,
300233.SZ,300233,20250506,100827000,169500,104900,1775717,29014,0,,,24252600,404356370,171000,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,22400,1000,700,21800,17300,59200,88600,30400,23800,7200,169400,169200,169100,169000,168800,168300,168000,167700,167500,167400,3000,200,13100,32400,9100,2500,3100,1000,3300,1100,179200,160600,4438300,1001800,0,0,0,0,0,
300233.SZ,300233,20250506,100830000,169500,222400,3754780,29152,0,,,24475000,408111150,171000,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,1800,1000,700,21800,17300,68900,78600,30400,23800,7200,168600,168500,168400,168300,168100,168000,167800,167700,167500,167400,31000,500,68000,100,9900,945900,100,1000,3300,1100,179200,164300,4492800,1993000,0,0,0,0,0,
300233.SZ,300233,20250506,100833000,169500,6400,108488,29172,0,,,24481400,408219638,171000,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,200,700,21300,17300,68900,78600,30400,23800,7200,78900,169500,168900,168800,168700,168600,168500,168100,168000,167800,167700,1100,9700,23800,17600,31100,500,9500,390400,100,1000,179200,162800,4487500,1421600,0,0,0,0,0,
300233.SZ,300233,20250506,100836000,169400,3000,50834,29181,0,,,24484400,408270472,171000,158000,158000,157000,169400,169500,169600,169700,169800,169900,170000,170100,170200,170300,700,6400,10200,700,19900,18200,70500,78600,30400,23800,169300,169200,169000,168900,168800,168700,168600,168500,168100,168000,2900,4300,900,9700,23800,15400,31100,500,9500,37100,179200,161100,4508200,1073800,0,0,0,0,0,
300233.SZ,300233,20250506,100839000,169400,700,11858,29183,0,,,24485100,408282330,171000,158000,158000,157000,169500,169600,169700,169800,169900,170000,170100,170200,170300,170400,8200,10200,700,19900,18200,68500,78600,30400,24000,7200,169400,169300,169200,169000,168900,168800,168700,168600,168500,168100,2100,3500,4300,900,9700,23800,15400,31100,500,9500,179200,161100,4513600,1076700,0,0,0,0,0,
300233.SZ,300233,20250506,100842000,169500,10900,184755,29191,0,,,24496000,408467085,171000,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,10200,1500,19900,18200,69000,78600,30400,24000,7200,77400,169500,169400,169300,169200,169000,168900,168800,168700,168600,168500,7200,2100,3500,4300,900,11000,23800,15400,31100,500,179200,161200,4506700,1086700,0,0,0,0,0,
300233.SZ,300233,20250506,100845000,169600,6700,113618,29195,0,,,24502700,408580703,171000,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,5900,1500,19900,18200,73000,75400,30400,25500,7200,77400,169500,169400,169300,169200,169000,168900,168800,168700,168600,168500,8400,3800,3500,4300,900,11000,24800,10600,31100,500,179200,161100,4506700,1079500,0,0,0,0,0,
300233.SZ,300233,20250506,100848000,169500,7700,130544,29198,0,,,24510400,408711247,171000,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,3000,1700,11100,18200,73000,75400,30400,25500,7200,77400,169500,169400,169300,169200,169000,168900,168800,168700,168600,168500,8000,4400,3500,4300,900,11000,24800,9200,31100,500,179200,161100,4494700,1076300,0,0,0,0,0,
300233.SZ,300233,20250506,100851000,169500,0,0,29198,0,,,24510400,408711247,171000,158000,158000,157000,169600,169700,169800,169900,170000,170100,170200,170300,170400,170500,3500,1700,11100,21200,63800,75400,30400,25500,7200,77400,169500,169400,169300,169200,169000,168900,168800,168700,168600,168500,8000,4400,3500,4300,900,11000,24800,9200,31100,500,179200,161100,4491200,1075200,0,0,0,0,0,
300233.SZ,300233,20250506,100854000,169500,15400,261402,29216,0,,,24525800,408972649,171000,158000,158000,157000,169600,169800,169900,170000,170100,170200,170300,170400,170500,170600,2500,1000,21200,66300,75400,30400,25500,7200,81400,48700,169500,169400,169300,169200,169000,168900,168800,168700,168600,168500,8900,4400,3000,4300,900,11000,24800,9200,31100,500,179200,161100,4496200,1078400,0,0,0,0,0,
300233.SZ,300233,20250506,100857000,169700,3000,50886,29232,0,,,24528800,409023535,171000,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,800,800,21200,66300,75400,32700,25500,7200,81400,48700,169600,169500,169400,169300,169000,168900,168800,168700,168600,168500,6100,14200,4400,3000,900,11000,24800,9200,400,500,179200,160900,4495600,1054800,0,0,0,0,0,
300233.SZ,300233,20250506,100900000,169600,1300,22048,29239,0,,,24530100,409045583,171000,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,800,800,21300,66800,75400,32700,25500,7200,81400,48700,169600,169500,169400,169300,169000,168900,168800,168700,168600,168500,31200,16300,4400,3000,900,11000,24800,9200,400,500,179200,161200,4495600,1082000,0,0,0,0,0,
300233.SZ,300233,20250506,100903000,169600,3900,66167,29247,0,,,24534000,409111750,171000,158000,158000,157000,169700,169800,169900,170000,170100,170200,170300,170400,170500,170600,200,800,21300,67300,75500,32700,25500,7200,81400,48700,169600,169500,169400,169300,169000,168900,168800,168700,168600,168500,54500,16100,4400,3000,900,11000,24800,9200,400,500,179200,161300,4496000,1105500,0,0,0,0,0,
300233.SZ,300233,20250506,100906000,169700,1400,23758,29252,0,,,24535400,409135508,171000,158000,158000,157000,169800,169900,170000,170100,170200,170300,170400,170500,170600,170700,9100,21300,67400,75500,32700,25500,8300,81400,48700,9000,169700,169600,169500,169400,169300,169000,168900,168800,168700,168600,1100,54500,14700,4400,3000,900,9700,24800,9200,400,179200,162800,4506100,1403400,0,0,0,0,0,
300233.SZ,300233,20250506,100909000,170000,64200,1091005,29306,0,,,24599600,410226513,171000,158000,158000,157000,170000,170100,170200,170300,170400,170500,170600,170700,170800,170900,33600,75000,33700,25500,8300,81400,48700,9000,65900,34800,169900,169800,169700,169600,169500,169400,169300,168900,168800,168700,1400,7200,9900,52900,14700,4400,3000,9700,24800,9200,179300,162800,4442900,1418300,0,0,0,0,0,
300233.SZ,300233,20250506,100912000,170300,155600,2646889,29464,0,,,24755200,412873402,171000,158000,158000,157000,170300,170400,170500,170600,170700,170800,170900,171000,171100,171200,19400,8600,81400,48700,9000,59400,34800,247200,14500,30300,170200,170100,170000,169900,169800,169700,169600,169500,169400,169300,100,2100,16500,12400,12200,9200,36100,11600,3800,300,179700,162900,4287600,1428400,0,0,0,0,0,
300233.SZ,300233,20250506,100915000,170400,26100,444540,29510,0,,,24781300,413317942,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,2700,81400,48700,9000,59400,34800,247200,14500,30300,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,700,17400,4400,17000,12200,11900,8800,34500,11600,1700,179700,162900,4255300,1433700,0,0,0,0,0,
300233.SZ,300233,20250506,100918000,170300,8900,151652,29539,0,,,24790200,413469594,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,1700,82900,48700,9000,59400,34800,246200,14500,30300,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,8000,17400,4400,17000,12200,11900,8800,34500,6600,1700,179700,162900,4254800,1434000,0,0,0,0,0,
300233.SZ,300233,20250506,100921000,170400,5400,92016,29551,0,,,24795600,413561610,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,81800,48700,9000,59400,34800,246200,14500,30300,13700,22300,170400,170300,170200,170100,170000,169900,169800,169700,169600,169500,600,7700,17400,2300,17000,11000,10600,2100,9400,6600,179700,161300,4247700,1091200,0,0,0,0,0,
300233.SZ,300233,20250506,100924000,170400,26300,448343,29576,0,,,24821900,414009953,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,8100,69700,48700,9000,59400,34800,246200,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,7700,17200,2300,16300,10700,10400,2100,9400,6600,1700,179800,161300,4225900,1089200,0,0,0,0,0,
300233.SZ,300233,20250506,100927000,170400,3200,54528,29579,0,,,24825100,414064481,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,5800,76900,48700,9000,69400,35600,231200,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,7700,17200,2300,16300,10700,10400,2100,9400,6600,1700,179800,161300,4228100,1086100,0,0,0,0,0,
300233.SZ,300233,20250506,100930000,170300,400,6814,29581,0,,,24825500,414071295,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,8500,76900,48700,9000,69400,35600,230200,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,7500,17200,2300,16300,10700,10400,2100,9400,6600,1700,179800,161200,4229800,1084900,0,0,0,0,0,
300233.SZ,300233,20250506,100933000,170200,30700,522588,29615,0,,,24856200,414593883,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,900,44900,11500,77800,48700,8000,69400,35600,230200,14500,170100,170000,169900,169800,169700,169600,169500,169400,169300,168800,2200,16300,10700,10400,2100,9400,6600,1700,300,23800,179700,161000,4278500,1060100,0,0,0,0,0,
300233.SZ,300233,20250506,100936000,170200,5500,93621,29624,0,,,24861700,414687504,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,400,47300,12400,78100,51700,6000,67900,35600,230200,14500,170100,170000,169900,169800,169700,169600,169500,169400,169300,168800,1200,16300,10700,10400,2100,9400,6600,1700,300,23800,179700,161000,4281100,1059100,0,0,0,0,0,
300233.SZ,300233,20250506,100939000,170200,1600,27218,29628,0,,,24863300,414714722,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,800,47800,11500,78100,50700,6000,67900,35000,230300,14500,170100,170000,169900,169800,169700,169600,169500,169400,168800,168700,100,15700,10700,5400,2100,9400,6600,1700,23800,1100,179700,161000,4279600,1052100,0,0,0,0,0,
300233.SZ,300233,20250506,100942000,170100,1900,32327,29634,0,,,24865200,414747049,171000,158000,158000,157000,170100,170200,170300,170400,170500,170600,170700,170800,170900,171000,2600,6200,50900,11400,78100,56800,6000,67900,35000,230900,170000,169900,169800,169700,169600,169500,169400,168800,168700,168600,15700,10700,5400,2100,9400,6600,1700,23800,1100,400,179600,161000,4299300,1051300,0,0,0,0,0,
300233.SZ,300233,20250506,100945000,170200,7700,131005,29644,0,,,24872900,414878054,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,16800,50000,11400,79200,56800,6000,67900,35000,227900,14500,170000,169900,169800,169700,169600,169500,169400,168800,168700,168600,8600,10700,100,2100,9400,6600,1700,23800,1100,400,179600,160900,4304500,1038900,0,0,0,0,0,
300233.SZ,300233,20250506,100948000,170000,700,11903,29649,0,,,24873600,414889957,171000,158000,158000,157000,170100,170200,170300,170400,170500,170600,170700,170800,170900,171000,500,20400,50000,11400,79200,56800,6000,62900,35000,227900,170000,169900,169800,169700,169600,169500,169400,168800,168700,168600,9600,10700,100,2100,9500,3600,1700,23800,1100,400,179600,160800,4303600,1037000,0,0,0,0,0,
300233.SZ,300233,20250506,100951000,170100,13900,236415,29665,0,,,24887500,415126372,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,18400,50000,11400,79200,56800,6000,62900,35000,229800,14500,170100,170000,169900,169800,169700,169600,169500,169400,168800,168700,4300,4100,10700,100,2100,9500,3600,1700,23800,1100,179600,160800,4307600,1035800,0,0,0,0,0,
300233.SZ,300233,20250506,100954000,170000,4700,79947,29672,0,,,24892200,415206319,171000,158000,158000,157000,170100,170200,170300,170400,170500,170600,170700,170800,170900,171000,7600,21700,47700,11400,79200,57800,6000,62900,35000,230500,170000,169900,169800,169700,169600,169500,169400,168800,168700,168600,3900,10700,100,2100,9500,3600,1700,23800,1100,400,179600,160800,4318700,1031300,0,0,0,0,0,
300233.SZ,300233,20250506,100957000,170100,32600,554737,29694,0,,,24924800,415761056,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,7600,46600,9100,79200,57800,6000,62900,35000,230500,14500,170100,170000,169900,169800,169700,169600,169500,169400,168800,168700,1600,2900,10700,100,2100,9500,3600,1700,23800,1100,179600,160800,4290400,1031900,0,0,0,0,0,
300233.SZ,300233,20250506,101000000,170200,8800,149766,29702,0,,,24933600,415910822,171000,158000,158000,157000,170300,170400,170500,170600,170700,170800,170900,171000,171100,171200,46600,9100,80200,57800,6000,62900,35000,230500,14500,25000,170200,170100,170000,169900,169800,169700,169600,169500,169400,168800,2300,800,3500,10700,100,2100,9500,3600,1700,23800,179700,160800,4283800,1034000,0,0,0,0,0,
300233.SZ,300233,20250506,101003000,170200,3200,54469,29710,0,,,24936800,415965291,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,400,46100,9100,80200,57800,6000,62900,34000,230200,14500,170100,170000,169900,169800,169700,169600,169500,169400,168800,168700,8500,3500,10700,100,2100,9100,2900,1700,23800,1100,179600,160900,4296200,1038300,0,0,0,0,0,
300233.SZ,300233,20250506,101006000,170200,1300,22120,29715,0,,,24938100,415987411,171000,158000,158000,157000,170200,170300,170400,170500,170600,170700,170800,170900,171000,171100,2400,51100,12500,80200,58400,6000,63100,34000,230200,14500,170100,170000,169900,169800,169700,169600,169500,169400,168800,168700,37800,3500,10700,100,2100,8200,2000,1700,23800,1100,179600,161100,4319400,1064800,0,0,0,0,0,
300233.SZ,300233,20250506,101009000,170400,67900,1156371,29785,0,,,25006000,417143782,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,2400,80600,58400,6000,63100,34000,230200,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,100,2800,43400,3500,10700,100,2000,8200,2000,1700,179700,161200,4265000,1073200,0,0,0,0,0,
300233.SZ,300233,20250506,101012000,170500,15000,255716,29808,0,,,25021000,417399498,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,73500,59400,6000,63100,34000,230200,14500,25000,13700,22300,170400,170300,170200,170100,170000,169900,169800,169700,169600,169500,1500,13300,3800,40200,3500,10700,100,2000,8200,2000,179700,161300,4256600,1083500,0,0,0,0,0,
300233.SZ,300233,20250506,101015000,170400,37000,630622,29870,0,,,25058000,418030120,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,900,58300,59000,6000,63100,34500,230200,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,12800,7500,40200,3900,10700,100,1300,8200,2000,1700,179800,161300,4235000,1084900,0,0,0,0,0,
300233.SZ,300233,20250506,101018000,170500,63600,1084148,30014,0,,,25121600,419114268,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,16200,59000,6000,63100,31500,228000,14500,25000,13700,22300,170400,170300,170200,170100,170000,169900,169800,169700,169600,169500,3700,12500,7500,40200,3900,10500,100,900,8200,2000,179900,161300,4186800,1088700,0,0,0,0,0,
300233.SZ,300233,20250506,101021000,170400,20600,351028,30049,0,,,25142200,419465296,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,30300,14400,62000,6000,63100,31500,232700,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,17700,7200,40200,3900,10500,100,900,8200,2000,1700,179800,161300,4238200,1089900,0,0,0,0,0,
300233.SZ,300233,20250506,101024000,170300,9700,165272,30061,0,,,25151900,419630568,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,23800,14300,62000,6000,62400,31500,232900,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,17200,6700,40200,3900,10500,100,900,8200,2000,1700,179800,161300,4232100,1088900,0,0,0,0,0,
300233.SZ,300233,20250506,101027000,170300,9200,156766,30066,0,,,25161100,419787334,171000,158000,158000,157000,170400,170500,170600,170700,170800,170900,171000,171100,171200,171300,19400,14300,62000,6000,61900,32500,231900,14500,25000,13700,170300,170200,170100,170000,169900,169800,169700,169600,169500,169400,22200,6700,40200,3900,10500,100,900,100,2000,1700,179800,161300,4226700,1085700,0,0,0,0,0,
300233.SZ,300233,20250506,101030000,170500,29400,500964,30119,0,,,25190500,420288298,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,12500,62000,9000,61900,32500,231900,14500,25000,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,1200,17200,4700,40200,3900,9600,900,100,2000,1700,179900,161200,4202500,1078500,0,0,0,0,0,
300233.SZ,300233,20250506,101033000,170400,9000,153366,30162,0,,,25199500,420441664,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,20500,62000,9000,61900,32500,231900,14500,25000,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,900,14600,4800,40200,3500,9600,900,100,2000,1700,179900,161000,4210500,1051500,0,0,0,0,0,
300233.SZ,300233,20250506,101036000,170500,5200,88649,30177,0,,,25204700,420530313,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,18900,62500,9000,62900,32500,231900,14500,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,11100,15600,4800,40200,12500,9600,900,100,2000,1700,179900,161200,4215100,1071700,0,0,0,0,0,
300233.SZ,300233,20250506,101039000,170500,13900,236964,30219,0,,,25218600,420767277,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,15500,62500,9000,64900,34000,231900,14500,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,27900,15600,4800,40200,12500,9600,900,100,2000,1700,179900,161300,4214700,1088500,0,0,0,0,0,
300233.SZ,300233,20250506,101042000,170500,17100,291527,30274,0,,,25235700,421058804,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,6900,62500,9000,64900,37000,230900,14500,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,26900,15600,4800,40200,12500,9600,900,100,2000,1700,179900,161300,4209600,1087500,0,0,0,0,0,
300233.SZ,300233,20250506,101045000,170500,22800,388660,30353,0,,,25258500,421447464,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,1600,62500,10000,64900,37000,230300,14500,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,19600,15600,4800,40200,12500,9600,900,100,2000,1700,179900,161300,4204700,1080200,0,0,0,0,0,
300233.SZ,300233,20250506,101048000,170500,1900,32395,30356,0,,,25260400,421479859,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,1300,62700,11000,64900,37300,223100,14500,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,18200,15600,4800,40200,12500,9600,900,100,2000,1700,179900,161300,4199500,1078800,0,0,0,0,0,
300233.SZ,300233,20250506,101051000,170500,2500,42616,30361,0,,,25262900,421522475,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,17700,62900,11000,64900,37300,223100,14500,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,18200,15600,4800,40200,14500,9600,900,100,2000,1700,179900,161300,4216300,1080800,0,0,0,0,0,
300233.SZ,300233,20250506,101054000,170400,2300,39197,30366,0,,,25265200,421561672,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,21000,63200,11000,63400,37300,223100,14100,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,16600,15600,4800,40200,14500,9600,900,100,2000,1700,179900,161300,4218200,1079200,0,0,0,0,0,
300233.SZ,300233,20250506,101057000,170500,1000,17050,30368,0,,,25266200,421578722,171000,158000,158000,157000,170500,170600,170700,170800,170900,171000,171100,171200,171300,171400,25000,63700,11000,63900,37300,222100,14100,25200,13700,22300,170400,170300,170200,170100,170000,169900,169700,169600,169500,169400,21100,15600,4800,40200,14500,9600,900,100,900,1700,179900,161300,4221100,1082600,0,0,0,0,0,
300233.SZ,300233,20250506,101100000,170600,50400,859500,30402,0,,,25316600,422438222,171000,158000,158000,157000,170600,170700,170800,170900,171000,171100,171200,171300,171400,171500,44900,11000,63900,37300,222100,14100,25200,13700,22300,32300,170500,170400,170300,170200,170100,170000,169900,169700,169600,169500,71400,18200,15600,4800,40200,14500,9600,900,100,900,180000,161800,4179300,1151100,0,0,0,0,0,
300233.SZ,300233,20250506,101103000,170700,58000,989548,30465,0,,,25374600,423427770,171000,158000,158000,157000,170700,170800,170900,171000,171100,171200,171300,171400,171500,171600,1900,63900,37300,222100,14100,25200,13700,22300,32300,27000,170600,170500,170400,170300,170200,170100,170000,169900,169700,169600,200,72200,18000,15600,4800,40200,14500,9300,900,100,180100,161800,4125900,1151600,0,0,0,0,0,
300233.SZ,300233,20250506,101106000,170800,7700,131481,30494,0,,,25382300,423559251,171000,158000,158000,157000,170800,170900,171000,171100,171200,171300,171400,171500,171600,171700,58900,37300,222300,14100,25200,13700,22300,32300,27000,19200,170600,170500,170400,170300,170200,170100,170000,169900,169700,169600,15000,74100,18000,15600,4800,40200,14500,2600,900,100,180100,161900,4127200,1161600,0,0,0,0,0,
300233.SZ,300233,20250506,101109000,171000,103700,1771580,30589,0,,,25486000,425330831,171000,158000,158000,157000,171000,171100,171200,171300,171400,171500,171600,171700,171800,171900,219200,14100,25200,13700,22300,32300,27000,19200,52800,24300,170900,170800,170700,170600,170500,170400,170300,170200,170100,170000,6500,45400,3900,9800,73600,18000,15600,4800,40200,14500,180300,162300,4028900,1211400,0,0,0,0,0,
300233.SZ,300233,20250506,101112000,171000,144900,2477780,30809,0,,,25630900,427808611,171000,158000,158000,157000,171000,171100,171200,171300,171400,171500,171600,171700,171800,171900,76000,14100,25200,13700,22300,32300,27000,19200,52800,24300,170900,170800,170700,170600,170500,170400,170300,170200,170100,170000,54000,47300,3900,9200,73600,18000,13800,4100,40200,14500,180600,162600,3886300,1257600,0,0,0,0,0,
300233.SZ,300233,20250506,101115000,170900,88800,1518528,30925,0,,,25719700,429327139,171100,158000,158000,157000,171100,171200,171300,171400,171500,171600,171700,171800,171900,172000,7200,25200,13700,22300,20300,27000,19200,52800,24400,180000,170900,170800,170700,170600,170500,170400,170300,170200,170100,170000,55400,49300,2300,7300,71400,16100,13800,4100,32600,14500,180900,162500,3792500,1236700,0,0,0,0,0,
300233.SZ,300233,20250506,101118000,171200,33100,566412,30972,0,,,25752800,429893551,171200,158000,158000,157000,171200,171300,171400,171500,171600,171700,171800,171900,172000,172100,8500,13700,22300,20300,27000,19200,52800,24400,181500,3100,171000,170900,170800,170700,170600,170500,170400,170300,170200,170100,27400,55200,47100,2300,6800,71400,16100,13800,4100,6200,180900,162500,3774100,1234600,0,0,0,0,0,
